"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C1orf123.1",2.98426492002939e-07,0.518979754096034,0.226,0.091,0.00409262091132831,"FCGR3A+ Mono","C1orf123"
"ADAR",6.45035500931308e-07,0.553817237812819,0.346,0.169,0.00884601685977195,"FCGR3A+ Mono","ADAR"
"HDAC5",7.36727548845091e-07,0.971512192401811,0.119,0.037,0.0101034816048616,"FCGR3A+ Mono","HDAC5"
"PRKCB.3",1.2419227446503e-06,0.70606079745889,0.283,0.131,0.0170317285201342,"FCGR3A+ Mono","PRKCB"
"NDUFB6",2.49828255894842e-06,0.592007601075527,0.27,0.123,0.0342614470134186,"FCGR3A+ Mono","NDUFB6"
"LEPROT",2.86863617363673e-06,0.523665966936591,0.176,0.069,0.0393404764852541,"FCGR3A+ Mono","LEPROT"
"GZMB.5",1.08761490749187e-259,4.80511197044378,0.966,0.072,1.49155508413435e-255,"NK","GZMB"
"FGFBP2.6",5.90335326952477e-246,4.07915490425231,0.912,0.063,8.09585867382627e-242,"NK","FGFBP2"
"SPON2",1.59473079750494e-217,3.29518089937311,0.743,0.042,2.18701381569827e-213,"NK","SPON2"
"PRF1.6",1.31837342849235e-198,3.95011407019888,0.959,0.112,1.80801731983441e-194,"NK","PRF1"
"AKR1C3",1.04925645857452e-190,2.39290471408071,0.493,0.013,1.43895030728909e-186,"NK","AKR1C3"
"GNLY.5",1.51230873520736e-170,4.81663734056689,0.939,0.135,2.07398019946338e-166,"NK","GNLY"
"CLIC3.1",1.17710040947195e-166,2.74317640558839,0.581,0.031,1.61427550154983e-162,"NK","CLIC3"
"CST7.6",5.26055282615984e-145,3.21474720711023,0.946,0.155,7.21432214579561e-141,"NK","CST7"
"KLRD1.1",3.33051817289934e-144,2.21604973448908,0.534,0.031,4.56747262231415e-140,"NK","KLRD1"
"GZMA.6",1.56569028340662e-143,3.0840444691081,0.939,0.158,2.14718765466384e-139,"NK","GZMA"
"XCL2.1",1.90977869711429e-142,2.30912558126738,0.493,0.025,2.61907050522254e-138,"NK","XCL2"
"TTC38",4.30056639699406e-140,2.1290601296235,0.473,0.023,5.89779675683766e-136,"NK","TTC38"
"CCL4.5",1.13153488581384e-134,3.60701016853683,0.716,0.079,1.5517869424051e-130,"NK","CCL4"
"PRSS23",2.88282058658316e-131,1.85197622913649,0.405,0.016,3.95350015244015e-127,"NK","PRSS23"
"NKG7.5",4.87569978008228e-127,3.93371336620108,0.986,0.263,6.68653467840484e-123,"NK","NKG7"
"FCGR3A.5",2.084177505733e-113,2.2996085868747,0.858,0.145,2.85824103136224e-109,"NK","FCGR3A"
"GZMH.6",1.2727573682668e-112,2.34958754442348,0.642,0.068,1.74545945484108e-108,"NK","GZMH"
"IGFBP7.1",2.75401285682556e-109,2.90685658054274,0.554,0.057,3.77685323185057e-105,"NK","IGFBP7"
"CTSW.6",9.66241671294635e-109,2.76705256257215,0.966,0.261,1.32510382801346e-104,"NK","CTSW"
"SH2D1B",1.79449487211529e-102,1.43585499160388,0.284,0.009,2.46097026761891e-98,"NK","SH2D1B"
"S1PR5.1",5.07779195294438e-97,1.6578171231748,0.392,0.025,6.96368388426793e-93,"NK","S1PR5"
"APMAP.4",1.83220049681089e-96,2.01713864657779,0.649,0.092,2.51267976132645e-92,"NK","APMAP"
"FASLG",1.71720938885578e-89,1.13858789642548,0.203,0.003,2.35498095587682e-85,"NK","FASLG"
"CD247.4",5.95256246496677e-89,2.78781115025746,0.851,0.233,8.16334416445543e-85,"NK","CD247"
"XCL1",3.26476341233305e-88,1.50012689564972,0.311,0.016,4.47729654367355e-84,"NK","XCL1"
"GPR56.1",3.8832727016985e-88,1.59656812543928,0.324,0.018,5.32552018310932e-84,"NK","GPR56"
"IL2RB.1",1.19099181257963e-86,1.76920700268299,0.453,0.044,1.6333261717717e-82,"NK","IL2RB"
"KLRF1",2.6404701756703e-85,1.33307768839059,0.257,0.009,3.62114079891425e-81,"NK","KLRF1"
"GZMM.4",1.13864586179899e-79,2.09873113650697,0.818,0.213,1.56153893487114e-75,"NK","GZMM"
"C1orf21.1",2.34629711379544e-78,1.40208584619256,0.297,0.017,3.21771186185907e-74,"NK","C1orf21"
"HAVCR2",1.19204549307232e-73,1.93032066712913,0.345,0.029,1.63477118919938e-69,"NK","HAVCR2"
"MATK.1",2.21513844121898e-73,1.55587340772339,0.432,0.048,3.03784085828771e-69,"NK","MATK"
"RAMP1",1.36669440448911e-72,1.17773248784496,0.196,0.005,1.87428470631636e-68,"NK","RAMP1"
"HOPX.5",2.88050355424595e-72,2.27622293320435,0.628,0.121,3.9503225742929e-68,"NK","HOPX"
"PLEKHF1.1",2.62969065837299e-71,1.50415898796363,0.351,0.031,3.60635776889271e-67,"NK","PLEKHF1"
"TBX21.1",1.9950955353267e-62,1.42156232603185,0.318,0.029,2.73607401714704e-58,"NK","TBX21"
"B2M.3",9.55265268923292e-60,0.917181762058096,1,1,1.3100507898014e-55,"NK","B2M"
"HLA-C.4",8.75249815219213e-59,1.17217080716964,1,0.978,1.20031759659163e-54,"NK","HLA-C"
"CD7.6",2.75979011445444e-54,1.82363210143839,0.851,0.339,3.78477616296282e-50,"NK","CD7"
"CD160.1",1.87823458980251e-53,1.59657188295344,0.236,0.017,2.57581091645516e-49,"NK","CD160"
"TPST2.4",3.00805972997308e-53,1.5190475468719,0.554,0.12,4.12525311368508e-49,"NK","TPST2"
"KIR2DL3",1.90531199590183e-52,0.822170725247061,0.115,0.002,2.61294487117977e-48,"NK","KIR2DL3"
"KIR3DL2",1.24529619151563e-51,1.02635288152042,0.169,0.007,1.70779919704454e-47,"NK","KIR3DL2"
"FCRL6.1",1.62282887101753e-48,1.18783529338143,0.25,0.023,2.22554751371344e-44,"NK","FCRL6"
"PTGDR.1",8.79921915146745e-48,1.82895379601868,0.291,0.033,1.20672491443225e-43,"NK","PTGDR"
"HLA-A.5",2.00045028815906e-47,1.09074953142701,1,0.961,2.74341752518133e-43,"NK","HLA-A"
"PLAC8.4",2.92186914474336e-47,1.74174660521517,0.865,0.428,4.00705134510104e-43,"NK","PLAC8"
"CTSC.5",6.251883944125e-45,1.43851764565222,0.716,0.242,8.57383364097302e-41,"NK","CTSC"
"C12orf75.4",1.47286826757681e-44,1.52084714008531,0.507,0.118,2.01989154215484e-40,"NK","C12orf75"
"UBB.4",1.84907033839217e-43,1.35745934487989,0.966,0.764,2.53581506207102e-39,"NK","UBB"
"ITGB2.6",1.4836976316911e-40,1.66370913661266,0.838,0.446,2.03474293210118e-36,"NK","ITGB2"
"HLA-B.3",2.70204338044449e-39,0.910406567004042,1,0.943,3.70558229194158e-35,"NK","HLA-B"
"CD63.4",1.21026688293667e-38,1.62107538154018,0.736,0.321,1.65976000325935e-34,"NK","CD63"
"ARPC5L.3",1.95406404748727e-38,1.76060966901887,0.554,0.165,2.67980343472405e-34,"NK","ARPC5L"
"CX3CR1.1",5.54870269849714e-38,1.30095463146178,0.345,0.061,7.60949088071898e-34,"NK","CX3CR1"
"PFN1.5",7.37160610994275e-38,1.00138771824917,0.993,0.94,1.01094206191755e-33,"NK","PFN1"
"CHST2.1",1.00059718313547e-37,1.05738544403653,0.216,0.023,1.37221897695198e-33,"NK","CHST2"
"SRGN.5",1.74145993016768e-37,1.22050453533685,0.932,0.578,2.38823814823196e-33,"NK","SRGN"
"NCR3.5",7.68255292885137e-37,1.3101215760928,0.392,0.078,1.05358530866268e-32,"NK","NCR3"
"RHOC.4",2.09882762765267e-36,1.30740965707665,0.561,0.164,2.87833220856287e-32,"NK","RHOC"
"CD38",8.17267505962118e-36,1.06789269821797,0.209,0.023,1.12080065767645e-31,"NK","CD38"
"CCL5.6",1.78721667309175e-35,1.79030023823575,0.723,0.296,2.45098894547802e-31,"NK","CCL5"
"HBA1",5.53128633123109e-35,1.70507464276481,0.101,0.004,7.58560607465032e-31,"NK","HBA1"
"EFHD2.5",5.67764953855573e-35,1.36740831624331,0.547,0.173,7.78632857717533e-31,"NK","EFHD2"
"RARRES3.5",8.24997790513931e-35,1.38100289631622,0.818,0.449,1.1314019699108e-30,"NK","RARRES3"
"IFNG",1.04365669172066e-34,0.898083636724196,0.176,0.016,1.43127078702572e-30,"NK","IFNG"
"APOBEC3G.3",1.09126522147665e-34,1.36111240766421,0.581,0.195,1.49656112473307e-30,"NK","APOBEC3G"
"CD99.4",3.24961177128444e-34,1.26472562464691,0.838,0.484,4.45651758313948e-30,"NK","CD99"
"PLEK.4",2.70623421522425e-33,1.41893046788117,0.507,0.15,3.71132960275854e-29,"NK","PLEK"
"ID2.5",3.35189710711586e-33,1.38994063026141,0.777,0.362,4.59679169269869e-29,"NK","ID2"
"RAP1B.4",3.9869292669518e-33,1.26074118590085,0.736,0.34,5.4676747966977e-29,"NK","RAP1B"
"KLRC1",7.48641132516203e-33,0.872646304403254,0.149,0.011,1.02668644913272e-28,"NK","KLRC1"
"SAMD3.5",2.11545777496402e-31,1.73969672285105,0.405,0.1,2.90113879258565e-27,"NK","SAMD3"
"CFL1.3",2.54770179265904e-31,0.832115790260513,0.993,0.906,3.49391823845261e-27,"NK","CFL1"
"FCER1G.6",3.00939950595318e-31,0.971299195335537,0.845,0.329,4.12709048246419e-27,"NK","FCER1G"
"ZAP70.4",3.11679808307219e-31,1.16290095120167,0.446,0.124,4.2743768911252e-27,"NK","ZAP70"
"CHST12.5",9.43528027631403e-31,1.44983076817421,0.399,0.101,1.29395433709371e-26,"NK","CHST12"
"PDIA3.4",8.63515476367312e-30,1.24067060936394,0.676,0.315,1.18422512429013e-25,"NK","PDIA3"
"S100B",6.85147839812863e-29,1.75553372916556,0.196,0.025,9.3961174751936e-25,"NK","S100B"
"ASCL2.1",1.18158769495891e-27,1.09737697845195,0.27,0.052,1.62042936486665e-23,"NK","ASCL2"
"CCL3.4",1.61027146265245e-27,1.87589755814159,0.426,0.122,2.20832628388156e-23,"NK","CCL3"
"CLIC1.5",1.9563463620472e-27,1.17506351718374,0.892,0.627,2.68293340091152e-23,"NK","CLIC1"
"PTPRCAP.4",4.03193937866229e-27,0.967444251997883,0.899,0.625,5.52940166389747e-23,"NK","PTPRCAP"
"ALOX5AP.5",4.5787292305212e-27,1.52976808853938,0.554,0.216,6.27926926673678e-23,"NK","ALOX5AP"
"ABHD17A.1",4.84399150873846e-27,1.0759064901416,0.27,0.052,6.64304995508393e-23,"NK","ABHD17A"
"MYL12A.5",2.82592198011301e-26,0.893405888608135,0.986,0.863,3.87546940352699e-22,"NK","MYL12A"
"PPP1R18.3",3.63735363921008e-26,1.31736573777367,0.608,0.266,4.98826678081271e-22,"NK","PPP1R18"
"C5orf56.3",2.56421536671178e-25,1.18616126478492,0.385,0.11,3.51656495390854e-21,"NK","C5orf56"
"HLA-E.2",3.03355764617912e-25,1.00283129828236,0.966,0.877,4.16022095597004e-21,"NK","HLA-E"
"IFITM1.4",8.55751245885072e-25,1.25462975688626,0.777,0.457,1.17357725860679e-20,"NK","IFITM1"
"FBXO6",1.22778708456765e-24,0.890559291640025,0.236,0.044,1.68378720777607e-20,"NK","FBXO6"
"HCST.4",1.78473178530064e-24,1.18463529138095,0.818,0.523,2.44758117036129e-20,"NK","HCST"
"CD244",4.90929053946503e-24,0.941342336245923,0.182,0.027,6.73260104582234e-20,"NK","CD244"
"CD300A.5",8.10785570369153e-24,1.3074646169266,0.372,0.111,1.11191133120426e-19,"NK","CD300A"
"AOAH.5",9.20859806429338e-24,1.16746576424859,0.372,0.111,1.26286713853719e-19,"NK","AOAH"
"CALM1.5",1.16374584426389e-23,0.962992430327114,0.885,0.662,1.5959610508235e-19,"NK","CALM1"
"ABI3.4",1.66011056567604e-23,1.21680956818806,0.453,0.161,2.27667562976812e-19,"NK","ABI3"
"RAC2.1",2.48463615616591e-23,1.20851440007275,0.872,0.632,3.40743002456593e-19,"NK","RAC2"
"MYO1F.5",4.23118833240253e-23,1.20528544814132,0.541,0.219,5.80265167905683e-19,"NK","MYO1F"
"LITAF.4",4.42297365312675e-23,1.14523426081891,0.622,0.292,6.06566606789802e-19,"NK","LITAF"
"RGS3",4.60806521087144e-23,0.828898956128216,0.169,0.024,6.31950063018909e-19,"NK","RGS3"
"F2R",1.19622875956204e-22,0.570941286361357,0.101,0.008,1.64050812086338e-18,"NK","F2R"
"CD53.4",1.73027315055033e-22,1.07581656559831,0.831,0.524,2.37289659866473e-18,"NK","CD53"
"PSMB10.2",1.96532980557022e-22,1.16631173011036,0.655,0.336,2.69525329535899e-18,"NK","PSMB10"
"SLAMF7",3.02309307295616e-22,0.786908359548186,0.155,0.021,4.14586984025208e-18,"NK","SLAMF7"
"UBE2F.3",3.59412429941071e-22,1.02020322455924,0.378,0.118,4.92898206421185e-18,"NK","UBE2F"
"RP11-81H14.2",5.10395027507867e-22,0.675329345440602,0.135,0.016,6.99955740724289e-18,"NK","RP11-81H14.2"
"CCDC28B",5.9675977828589e-22,0.910869143431134,0.196,0.034,8.18396359941269e-18,"NK","CCDC28B"
"BST2.5",7.4774855140576e-22,0.97672802938822,0.75,0.428,1.02546236339786e-17,"NK","BST2"
"PYHIN1.1",9.90129419848674e-22,0.928244491808124,0.236,0.049,1.35786348638047e-17,"NK","PYHIN1"
"ACTB.4",2.20964051730611e-21,0.73295176552281,1,0.991,3.0303010054336e-17,"NK","ACTB"
"IFITM2.3",3.15867429205004e-21,0.902128809131905,0.926,0.691,4.33180592411742e-17,"NK","IFITM2"
"ARPC2.5",4.9825865163354e-21,0.774682802849108,0.926,0.789,6.83311914850237e-17,"NK","ARPC2"
"PLA2G16.1",1.04426124988883e-20,0.905745610328295,0.189,0.033,1.43209987809755e-16,"NK","PLA2G16"
"ANXA6.4",2.5304679883137e-20,0.928374410823398,0.588,0.277,3.47028379917341e-16,"NK","ANXA6"
"XBP1.4",2.55986732153454e-20,1.44248485879475,0.561,0.268,3.51060204475247e-16,"NK","XBP1"
"ARL4C.4",4.62848060568616e-20,1.14428913533768,0.466,0.185,6.347498302638e-16,"NK","ARL4C"
"ZBTB16",4.6347681461763e-20,0.671985378202191,0.128,0.016,6.35612103566618e-16,"NK","ZBTB16"
"LPCAT1",4.97915930262013e-20,0.880590118334527,0.216,0.045,6.82841906761324e-16,"NK","LPCAT1"
"YPEL1",8.01707511729403e-20,0.600563996499867,0.142,0.019,1.0994616815857e-15,"NK","YPEL1"
"SEPT7.3",1.41358406655541e-19,1.23644199096934,0.615,0.322,1.93858918887409e-15,"NK","SEPT7"
"CTSD.5",2.51735233311926e-19,0.957424876358016,0.527,0.225,3.45229698963976e-15,"NK","CTSD"
"GFOD1",8.61431699371545e-19,0.538852364988152,0.108,0.012,1.18136743251814e-14,"NK","GFOD1"
"KLRB1.1",9.27200768891414e-19,0.92668525780428,0.216,0.047,1.27156313445769e-14,"NK","KLRB1"
"BPGM",1.14127136454082e-18,0.790772414372941,0.189,0.037,1.56513954933128e-14,"NK","BPGM"
"SH2D2A.1",2.72535080938642e-18,1.03524938892732,0.223,0.051,3.73754609999253e-14,"NK","SH2D2A"
"DHRS7.3",2.74971949873141e-18,1.14113155054432,0.568,0.302,3.77096532056025e-14,"NK","DHRS7"
"CALR.2",4.14372104574601e-18,1.14227893162363,0.534,0.262,5.68269904213608e-14,"NK","CALR"
"SERF2.5",9.76367979012628e-17,0.635899178677106,0.946,0.85,1.33899104641792e-12,"NK","SERF2"
"CMC1.4",1.02737230574592e-16,0.872736790733414,0.284,0.084,1.40893838009996e-12,"NK","CMC1"
"PSME2.4",1.11273853810698e-16,0.886835006872742,0.77,0.538,1.52600963115992e-12,"NK","PSME2"
"SDF4.1",1.33767171541272e-16,0.978293755299031,0.331,0.114,1.834482990517e-12,"NK","SDF4"
"GLIPR2.3",1.50490386346114e-16,0.99335954219101,0.466,0.208,2.06382515835061e-12,"NK","GLIPR2"
"BIN2.4",1.63589684682861e-16,1.20507860696127,0.622,0.353,2.24346893574076e-12,"NK","BIN2"
"SYNGR1",1.76737705478718e-16,0.799106979578957,0.149,0.026,2.42378089293514e-12,"NK","SYNGR1"
"MYL6.4",2.28712590979274e-16,0.574842528538146,0.966,0.843,3.13656447268976e-12,"NK","MYL6"
"GNPTAB",2.30239644217108e-16,0.874813788246463,0.182,0.039,3.15750648079341e-12,"NK","GNPTAB"
"MAD2L2",3.13862261248608e-16,0.828826722981674,0.257,0.071,4.30430705076341e-12,"NK","MAD2L2"
"ITGB7.3",3.24543338764196e-16,0.9018399901225,0.351,0.127,4.45078734781219e-12,"NK","ITGB7"
"BSG.1",6.70003710475839e-16,0.973347138734317,0.486,0.234,9.18843088546565e-12,"NK","BSG"
"PPP1CA.2",7.78757048484135e-16,0.949980881679894,0.716,0.504,1.06798741629114e-11,"NK","PPP1CA"
"UCP2.2",8.49018836771643e-16,0.941121888450524,0.77,0.543,1.16434443274863e-11,"NK","UCP2"
"C9orf142.3",8.6088787961304e-16,0.95835204894779,0.486,0.228,1.18062163810132e-11,"NK","C9orf142"
"BZW1.1",1.28950665533703e-15,0.898087543368079,0.385,0.151,1.7684294271292e-11,"NK","BZW1"
"NDUFB2.1",2.40497962208611e-15,1.20510577474944,0.588,0.333,3.29818905372889e-11,"NK","NDUFB2"
"LAMP1",3.95344293090109e-15,1.04089812114014,0.426,0.19,5.42175163543776e-11,"NK","LAMP1"
"CCND3.4",5.01112667026377e-15,0.923384892853793,0.622,0.397,6.87225911559974e-11,"NK","CCND3"
"CYB5B.2",8.34252544245623e-15,1.07453807272767,0.27,0.085,1.14409393917845e-10,"NK","CYB5B"
"DBI.1",8.55128876345882e-15,0.873936049949835,0.588,0.341,1.17272374102074e-10,"NK","DBI"
"TXNIP.4",1.44763663606551e-14,0.776865566572878,0.865,0.748,1.98528888270024e-10,"NK","TXNIP"
"PPIA.2",2.1584048102163e-14,0.691612681254324,0.858,0.731,2.96003635673064e-10,"NK","PPIA"
"CYBA.4",2.81235874437121e-14,0.611198317783907,0.959,0.837,3.85686878203068e-10,"NK","CYBA"
"CISD3.4",2.86729870305747e-14,0.992623989735322,0.324,0.118,3.93221344137301e-10,"NK","CISD3"
"SH3BGRL3.4",7.57587544893745e-14,0.538069848241722,0.98,0.85,1.03895555906728e-09,"NK","SH3BGRL3"
"SOCS2",1.50369161967192e-13,0.563816657887141,0.108,0.017,2.06216268721807e-09,"NK","SOCS2"
"ACAA2",1.53326867333595e-13,0.744749438097634,0.25,0.078,2.10272465861292e-09,"NK","ACAA2"
"HSPA5.3",2.00264177277389e-13,0.915815528052407,0.405,0.187,2.74642292718211e-09,"NK","HSPA5"
"FUT11",2.00289498215076e-13,0.584825671478915,0.108,0.017,2.74677017852156e-09,"NK","FUT11"
"TXK.1",2.24751081533671e-13,0.805789072160666,0.23,0.069,3.08223633215277e-09,"NK","TXK"
"TSEN54.1",2.36377909823243e-13,0.640134026123486,0.209,0.058,3.24168665531596e-09,"NK","TSEN54"
"GNG2.3",2.86205439073346e-13,0.967255192731502,0.304,0.114,3.92502139145186e-09,"NK","GNG2"
"STOM.1",2.93837076647349e-13,0.734382291841075,0.236,0.073,4.02968166914175e-09,"NK","STOM"
"ARHGEF3",3.1551948545233e-13,0.73632999965754,0.203,0.056,4.32703422349326e-09,"NK","ARHGEF3"
"PSMB8.1",4.14670978900376e-13,0.933499134758269,0.676,0.446,5.68679780463976e-09,"NK","PSMB8"
"ANXA1.4",4.27502684090007e-13,0.683481640818772,0.818,0.577,5.86277180961035e-09,"NK","ANXA1"
"LAT2.4",6.07590474640816e-13,0.704743449036736,0.257,0.083,8.33249576922415e-09,"NK","LAT2"
"CAP1.2",6.14195529775678e-13,0.746390115682502,0.615,0.4,8.42307749534365e-09,"NK","CAP1"
"SLC9A3R1.2",7.42263611777481e-13,1.16890520452566,0.358,0.152,1.01794031719164e-08,"NK","SLC9A3R1"
"HNRNPA2B1.2",8.32668443810116e-13,0.776389190034525,0.75,0.625,1.14192150384119e-08,"NK","HNRNPA2B1"
"PRDX5.5",8.96669666494036e-13,0.7806323829921,0.568,0.341,1.22969278062992e-08,"NK","PRDX5"
"HENMT1",9.33661936680701e-13,0.576986410017871,0.162,0.038,1.28042397996391e-08,"NK","HENMT1"
"PSME1",1.18669352670384e-12,0.581683986306687,0.845,0.726,1.62743150252165e-08,"NK","PSME1"
"CXXC5.1",1.6213832371709e-12,0.751415476808211,0.216,0.064,2.22356497145617e-08,"NK","CXXC5"
"SELT.3",1.68960826212744e-12,0.861216307751744,0.507,0.288,2.31712877068157e-08,"NK","SELT"
"RUNX3.1",1.75285386388412e-12,0.772586322787296,0.236,0.076,2.40386378893068e-08,"NK","RUNX3"
"FDPS.1",2.3481071564512e-12,0.792758445877278,0.318,0.128,3.22019415435718e-08,"NK","FDPS"
"HSH2D",2.71994734728802e-12,0.96354893966704,0.23,0.074,3.73013579207079e-08,"NK","HSH2D"
"DRAP1.3",2.83285470030767e-12,0.709355226689511,0.676,0.45,3.88497693600194e-08,"NK","DRAP1"
"ARL6IP1.1",3.16366195151915e-12,0.823992804764019,0.392,0.178,4.33864600031337e-08,"NK","ARL6IP1"
"HNRNPA3.1",3.58225870851472e-12,0.733654278854195,0.534,0.301,4.91270959285709e-08,"NK","HNRNPA3"
"TIGIT.1",3.70024061687858e-12,0.912707285184379,0.209,0.062,5.07450998198728e-08,"NK","TIGIT"
"RAB7L1.1",4.15809445936139e-12,0.733080409821713,0.236,0.077,5.70241074156822e-08,"NK","RAB7L1"
"CD164.1",5.42764914871519e-12,0.848168081359081,0.547,0.331,7.44347804254801e-08,"NK","CD164"
"DNAJB11",5.53390784487664e-12,0.737417618601282,0.257,0.089,7.58920121846382e-08,"NK","DNAJB11"
"MVD",5.98306887563506e-12,0.599433027203146,0.169,0.043,8.20518065604592e-08,"NK","MVD"
"PTPN4.1",5.98916352415e-12,0.804163445251905,0.223,0.072,8.21353885701931e-08,"NK","PTPN4"
"IL2RG.4",7.44928692790844e-12,0.924937420799017,0.635,0.423,1.02159520929336e-07,"NK","IL2RG"
"PSMC4.2",9.27985356751457e-12,1.20460031521198,0.358,0.156,1.27263911824895e-07,"NK","PSMC4"
"MIB2.1",1.01081961700213e-11,0.736958584479658,0.196,0.058,1.38623802275672e-07,"NK","MIB2"
"GTF3C1",1.0741494653663e-11,0.640986840977229,0.115,0.022,1.47308857680335e-07,"NK","GTF3C1"
"GCHFR.1",1.36004415499233e-11,0.915560559001781,0.257,0.094,1.86516455415648e-07,"NK","GCHFR"
"TFDP2",1.36399985840806e-11,0.602987819485544,0.149,0.035,1.87058940582082e-07,"NK","TFDP2"
"ST6GALNAC6",1.57432228395477e-11,0.5621843730746,0.135,0.03,2.15902558021558e-07,"NK","ST6GALNAC6"
"PTPN7.1",1.74411656048971e-11,1.78156937524988,0.243,0.085,2.39188145105559e-07,"NK","PTPN7"
"CTBP2",1.76760906017021e-11,0.520627150238476,0.101,0.018,2.42409906511743e-07,"NK","CTBP2"
"HDDC2",3.02549267986589e-11,0.751473296900944,0.318,0.133,4.14916066116809e-07,"NK","HDDC2"
"YWHAQ.4",3.6479222984388e-11,0.750938169075874,0.486,0.275,5.00276064007897e-07,"NK","YWHAQ"
"ACTG1.4",4.85499924873123e-11,0.860435480743656,0.919,0.857,6.65814596971001e-07,"NK","ACTG1"
"POLR2G",5.22067987139346e-11,0.692082072989422,0.446,0.232,7.15964037562899e-07,"NK","POLR2G"
"RMDN3",5.48416222904502e-11,1.24173301265575,0.142,0.034,7.52098008091234e-07,"NK","RMDN3"
"MRPS6",6.77594428423192e-11,1.10002398337604,0.338,0.152,9.29252999139566e-07,"NK","MRPS6"
"PRMT2.3",6.79738709861399e-11,0.894564525530568,0.405,0.207,9.32193666703923e-07,"NK","PRMT2"
"FKBP11.4",7.03648619816746e-11,0.945934509885973,0.297,0.125,9.64983717216686e-07,"NK","FKBP11"
"TSPAN2",7.2381452285868e-11,0.569635342550808,0.101,0.019,9.92639236648393e-07,"NK","TSPAN2"
"HSP90B1.2",8.49237693069444e-11,0.949298568088512,0.432,0.236,1.16464457227544e-06,"NK","HSP90B1"
"SKAP1.5",8.52959987636501e-11,0.78819571514108,0.311,0.132,1.1697493270447e-06,"NK","SKAP1"
"ANXA4.3",9.78038547348283e-11,0.72720164211712,0.25,0.092,1.34128206383344e-06,"NK","ANXA4"
"RNF126.1",1.24318529946269e-10,0.819887625218986,0.338,0.152,1.70490431968313e-06,"NK","RNF126"
"SETD3",1.38233898469042e-10,0.541090244580183,0.169,0.047,1.89573968360444e-06,"NK","SETD3"
"IL12RB1.1",1.43219391644885e-10,0.740828164405313,0.209,0.071,1.96411073701795e-06,"NK","IL12RB1"
"ARPC4.1",1.44779498543724e-10,0.766604632854948,0.507,0.303,1.98550604302864e-06,"NK","ARPC4"
"TMED9.2",1.49619756829112e-10,0.757884640839847,0.446,0.241,2.05188534515444e-06,"NK","TMED9"
"TMIGD2",2.46937899430426e-10,0.687939836360763,0.169,0.049,3.38650635278887e-06,"NK","TMIGD2"
"MBP.1",2.64519678849235e-10,0.809690252773579,0.243,0.092,3.62762287573841e-06,"NK","MBP"
"C1orf122",2.94095579406832e-10,0.662668635948142,0.209,0.071,4.0332267759853e-06,"NK","C1orf122"
"CD2BP2.1",3.49917174886497e-10,0.593273774240372,0.257,0.097,4.79876413639342e-06,"NK","CD2BP2"
"SCP2.1",3.55470519507884e-10,1.34581128573635,0.466,0.261,4.87492270453112e-06,"NK","SCP2"
"PRKCH.5",3.86831749700309e-10,0.776956752837722,0.277,0.116,5.30501061539004e-06,"NK","PRKCH"
"ENSA.1",4.34968051243135e-10,0.754333028411922,0.493,0.298,5.96515185474835e-06,"NK","ENSA"
"OPTN.5",4.90416613929612e-10,0.590940660763379,0.311,0.133,6.7255734434307e-06,"NK","OPTN"
"SUN2.3",5.49020840901313e-10,0.739980770592744,0.432,0.239,7.52927181212061e-06,"NK","SUN2"
"YARS",6.63677008588055e-10,0.592270301485263,0.155,0.043,9.10166649577659e-06,"NK","YARS"
"FLOT1.1",7.69395214490337e-10,0.786578597976921,0.264,0.106,1.05514859715205e-05,"NK","FLOT1"
"MANF",9.57536110216699e-10,0.884756133306723,0.284,0.119,1.31316502155118e-05,"NK","MANF"
"SYTL1.2",1.01857832932022e-09,0.791826431395488,0.331,0.159,1.39687832082975e-05,"NK","SYTL1"
"TMED1",1.04936720628936e-09,0.585382331387546,0.155,0.045,1.43910218670523e-05,"NK","TMED1"
"TES",1.06752903470654e-09,0.757474524090507,0.223,0.082,1.46400931819655e-05,"NK","TES"
"PPIB.2",1.31040614070383e-09,0.741465244106159,0.635,0.463,1.79709098136123e-05,"NK","PPIB"
"RCN2.2",1.55942054126404e-09,0.704076733444436,0.284,0.123,2.1385893302895e-05,"NK","RCN2"
"DSTN.4",1.80811643528797e-09,0.721053162588195,0.365,0.188,2.47965087935393e-05,"NK","DSTN"
"BTN3A2.2",1.88644176383549e-09,0.589676415189823,0.392,0.206,2.58706623492399e-05,"NK","BTN3A2"
"EBP.1",1.94488824583301e-09,0.68750737126477,0.257,0.105,2.66721974033539e-05,"NK","EBP"
"PATL2",2.33595492384608e-09,0.533816092928369,0.149,0.042,3.20352858256252e-05,"NK","PATL2"
"STAT4.1",2.35283732660903e-09,0.680614448630476,0.189,0.064,3.22668110971162e-05,"NK","STAT4"
"AES.5",2.4656446192645e-09,0.651945284227058,0.696,0.476,3.38138503085933e-05,"NK","AES"
"SPPL2A",2.63500676734169e-09,1.1929392419948,0.162,0.049,3.61364828073239e-05,"NK","SPPL2A"
"SH2D1A.4",2.84256498102039e-09,0.568415004009714,0.236,0.09,3.89829361497137e-05,"NK","SH2D1A"
"PTGER2.2",3.82858175059252e-09,0.832587094944138,0.284,0.129,5.25051701276258e-05,"NK","PTGER2"
